2025-05-24 18:36:31,909 train INFO: Building config ...
2025-05-24 18:36:31,909 train INFO: Building dataloaders ...
2025-05-24 18:36:31,911 train INFO: Train dataloaders build complete
2025-05-24 18:36:31,912 train INFO: Valid dataloaders build complete
2025-05-24 18:36:31,912 train INFO: Building models ...
2025-05-24 18:36:32,892 train INFO: finetune checkpoint path not exist
2025-05-24 18:36:32,975 train INFO: params EarthFormer_xy: 8659677
2025-05-24 18:36:32,975 train INFO: begin training ...
2025-05-24 18:38:04,979 train INFO: Epoch [1/1][920/3024]  lr: 0.000791022735911895  eta: 0:03:30  time: 0.094  data: 0.004  memory: 6626  MSELoss: 0.0077 (0.0246, 0.0098)
2025-05-24 18:38:06,826 train INFO: Epoch [1/1][940/3024]  lr: 0.0007825673996358907  eta: 0:03:28  time: 0.093  data: 0.003  memory: 6626  MSELoss: 0.0076 (0.0243, 0.0056)
2025-05-24 18:38:08,731 train INFO: Epoch [1/1][960/3024]  lr: 0.0007739922379300601  eta: 0:03:25  time: 0.093  data: 0.004  memory: 6626  MSELoss: 0.0075 (0.0240, 0.0181)
2025-05-24 18:38:10,577 train INFO: Epoch [1/1][980/3024]  lr: 0.000765300952678841  eta: 0:03:23  time: 0.092  data: 0.003  memory: 6626  MSELoss: 0.0070 (0.0237, 0.0002)
2025-05-24 18:38:12,405 train INFO: Epoch [1/1][1000/3024]  lr: 0.0007564972958970321  eta: 0:03:21  time: 0.092  data: 0.004  memory: 6626  MSELoss: 0.0079 (0.0234, 0.0070)
2025-05-24 18:38:14,263 train INFO: Epoch [1/1][1020/3024]  lr: 0.0007475850681100525  eta: 0:03:18  time: 0.093  data: 0.004  memory: 6626  MSELoss: 0.0079 (0.0231, 0.0013)
2025-05-24 18:38:16,095 train INFO: Epoch [1/1][1040/3024]  lr: 0.0007385681167132617  eta: 0:03:16  time: 0.092  data: 0.004  memory: 6626  MSELoss: 0.0080 (0.0228, 0.0093)
2025-05-24 18:38:17,934 train INFO: Epoch [1/1][1060/3024]  lr: 0.0007294503343110442  eta: 0:03:14  time: 0.091  data: 0.003  memory: 6626  MSELoss: 0.0079 (0.0226, 0.0020)
2025-05-24 18:38:19,804 train INFO: Epoch [1/1][1080/3024]  lr: 0.0007202356570363786  eta: 0:03:12  time: 0.096  data: 0.004  memory: 6626  MSELoss: 0.0080 (0.0223, 0.0142)
2025-05-24 18:38:21,636 train INFO: Epoch [1/1][1100/3024]  lr: 0.000710928062851614  eta: 0:03:10  time: 0.091  data: 0.003  memory: 6626  MSELoss: 0.0080 (0.0221, 0.0101)
2025-05-24 18:38:23,514 train INFO: Epoch [1/1][1120/3024]  lr: 0.0007015315698311903  eta: 0:03:07  time: 0.092  data: 0.003  memory: 6626  MSELoss: 0.0080 (0.0218, 0.0050)
2025-05-24 18:38:25,361 train INFO: Epoch [1/1][1140/3024]  lr: 0.0006920502344270416  eta: 0:03:05  time: 0.092  data: 0.003  memory: 6626  MSELoss: 0.0082 (0.0216, 0.0014)
2025-05-24 18:38:27,210 train INFO: Epoch [1/1][1160/3024]  lr: 0.0006824881497174314  eta: 0:03:03  time: 0.092  data: 0.003  memory: 6626  MSELoss: 0.0084 (0.0214, 0.0103)
2025-05-24 18:38:29,039 train INFO: Epoch [1/1][1180/3024]  lr: 0.0006728494436399771  eta: 0:03:01  time: 0.092  data: 0.003  memory: 6626  MSELoss: 0.0085 (0.0212, 0.0008)
2025-05-24 18:38:30,905 train INFO: Epoch [1/1][1200/3024]  lr: 0.0006631382772096259  eta: 0:02:59  time: 0.092  data: 0.003  memory: 6626  MSELoss: 0.0080 (0.0209, 0.0049)
2025-05-24 18:38:32,748 train INFO: Epoch [1/1][1220/3024]  lr: 0.0006533588427223504  eta: 0:02:57  time: 0.092  data: 0.003  memory: 6626  MSELoss: 0.0077 (0.0208, 0.0047)
2025-05-24 18:38:34,595 train INFO: Epoch [1/1][1240/3024]  lr: 0.0006435153619453411  eta: 0:02:54  time: 0.093  data: 0.004  memory: 6626  MSELoss: 0.0075 (0.0205, 0.0055)
2025-05-24 18:38:36,453 train INFO: Epoch [1/1][1260/3024]  lr: 0.0006336120842944753  eta: 0:02:52  time: 0.093  data: 0.004  memory: 6626  MSELoss: 0.0074 (0.0203, 0.0119)
