lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch
2.7802690582959645e-05,2.7802690582959645e-05,62,,
2.7802690582959645e-05,2.7802690582959645e-05,62,,
2.7802690582959645e-05,2.7802690582959645e-05,62,,
2.7802690582959645e-05,2.7802690582959645e-05,62,,
2.7802690582959645e-05,2.7802690582959645e-05,62,,
,,62,0.016047678887844086,0
2.8251121076233184e-05,2.8251121076233184e-05,63,,
2.8251121076233184e-05,2.8251121076233184e-05,63,,
2.8251121076233184e-05,2.8251121076233184e-05,63,,
2.8251121076233184e-05,2.8251121076233184e-05,63,,
2.8251121076233184e-05,2.8251121076233184e-05,63,,
2.8251121076233184e-05,2.8251121076233184e-05,63,,
2.8251121076233184e-05,2.8251121076233184e-05,63,,
2.8251121076233184e-05,2.8251121076233184e-05,63,,
2.8251121076233184e-05,2.8251121076233184e-05,63,,
2.8251121076233184e-05,2.8251121076233184e-05,63,,
2.8251121076233184e-05,2.8251121076233184e-05,63,,
2.8251121076233184e-05,2.8251121076233184e-05,63,,
2.8251121076233184e-05,2.8251121076233184e-05,63,,
2.8251121076233184e-05,2.8251121076233184e-05,63,,
2.8251121076233184e-05,2.8251121076233184e-05,63,,
2.8251121076233184e-05,2.8251121076233184e-05,63,,
,,63,0.007388676051050425,0
2.8699551569506727e-05,2.8699551569506727e-05,64,,
2.8699551569506727e-05,2.8699551569506727e-05,64,,
2.8699551569506727e-05,2.8699551569506727e-05,64,,
2.8699551569506727e-05,2.8699551569506727e-05,64,,
2.8699551569506727e-05,2.8699551569506727e-05,64,,
2.8699551569506727e-05,2.8699551569506727e-05,64,,
2.8699551569506727e-05,2.8699551569506727e-05,64,,
2.8699551569506727e-05,2.8699551569506727e-05,64,,
2.8699551569506727e-05,2.8699551569506727e-05,64,,
2.8699551569506727e-05,2.8699551569506727e-05,64,,
2.8699551569506727e-05,2.8699551569506727e-05,64,,
2.8699551569506727e-05,2.8699551569506727e-05,64,,
2.8699551569506727e-05,2.8699551569506727e-05,64,,
2.8699551569506727e-05,2.8699551569506727e-05,64,,
2.8699551569506727e-05,2.8699551569506727e-05,64,,
2.8699551569506727e-05,2.8699551569506727e-05,64,,
,,64,0.029490580782294273,0
2.9147982062780273e-05,2.9147982062780273e-05,65,,
2.9147982062780273e-05,2.9147982062780273e-05,65,,
2.9147982062780273e-05,2.9147982062780273e-05,65,,
2.9147982062780273e-05,2.9147982062780273e-05,65,,
2.9147982062780273e-05,2.9147982062780273e-05,65,,
2.9147982062780273e-05,2.9147982062780273e-05,65,,
2.9147982062780273e-05,2.9147982062780273e-05,65,,
2.9147982062780273e-05,2.9147982062780273e-05,65,,
2.9147982062780273e-05,2.9147982062780273e-05,65,,
2.9147982062780273e-05,2.9147982062780273e-05,65,,
2.9147982062780273e-05,2.9147982062780273e-05,65,,
2.9147982062780273e-05,2.9147982062780273e-05,65,,
2.9147982062780273e-05,2.9147982062780273e-05,65,,
2.9147982062780273e-05,2.9147982062780273e-05,65,,
2.9147982062780273e-05,2.9147982062780273e-05,65,,
2.9147982062780273e-05,2.9147982062780273e-05,65,,
,,65,0.03599550947546959,0
2.9596412556053816e-05,2.9596412556053816e-05,66,,
2.9596412556053816e-05,2.9596412556053816e-05,66,,
2.9596412556053816e-05,2.9596412556053816e-05,66,,
2.9596412556053816e-05,2.9596412556053816e-05,66,,
2.9596412556053816e-05,2.9596412556053816e-05,66,,
2.9596412556053816e-05,2.9596412556053816e-05,66,,
2.9596412556053816e-05,2.9596412556053816e-05,66,,
2.9596412556053816e-05,2.9596412556053816e-05,66,,
2.9596412556053816e-05,2.9596412556053816e-05,66,,
2.9596412556053816e-05,2.9596412556053816e-05,66,,
2.9596412556053816e-05,2.9596412556053816e-05,66,,
2.9596412556053816e-05,2.9596412556053816e-05,66,,
2.9596412556053816e-05,2.9596412556053816e-05,66,,
2.9596412556053816e-05,2.9596412556053816e-05,66,,
2.9596412556053816e-05,2.9596412556053816e-05,66,,
2.9596412556053816e-05,2.9596412556053816e-05,66,,
,,66,0.004075942095369101,0
